contract_award_unique_key,award_id_piid,parent_award_id_piid,federal_action_obligation,total_dollars_obligated,base_and_exercised_options_value,current_total_value_of_award,base_and_all_options_value,potential_total_value_of_award,primary_place_of_performance_city_name,primary_place_of_performance_state_code,type_of_contract_pricing,contract_bundling,naics_description,extent_competed,solicitation_procedures,type_of_set_aside,evaluated_preference,number_of_offers_received,commercial_item_acquisition_procedures,small_business_competitiveness_demonstration_program,performance_based_service_acquisition,multi_year_contract,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business
CONT_AWD_68HERH21F0016_6800_EPD17028_6800,68HERH21F0016,EPD17028,31854,31854,31854,31854,31854,31854,CHAPEL HILL,NC,TIME AND MATERIALS,NOT BUNDLED,TESTING LABORATORIES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0920F0014_6800_GS00Q17GWD2285_4732,68HE0920F0014,GS00Q17GWD2285,0,220666,0,484684.28,0,968367.56,ALEXANDRIA,VA,TIME AND MATERIALS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,,t,t,t,t,f,f,f,t,f,f
CONT_AWD_68HE0920F0015_6800_GS00Q17GWD2285_4732,68HE0920F0015,GS00Q17GWD2285,0,794905,0,1999230.55,0,3998170.35,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,,t,t,t,t,f,f,f,t,f,f
CONT_AWD_68HE0920F0077_6800_EPS91601_6800,68HE0920F0077,EPS91601,0,73472.13,0,73472.13,0,73472.13,SAN FRANCISCO,CA,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HE0121F0003_6800_68HE0118A0003_6800,68HE0121F0003,68HE0118A0003,43346,43346,43346,43346,43346,43346,TRAVERSE CITY,MI,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_0012_6800_EPR91502_6800,0012,EPR91502,0,900896.74,0,1099096.74,0,1099096.74,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,t,f,f,f,t,f,f
CONT_AWD_68HE0920F0053_6800_EPS91601_6800,68HE0920F0053,EPS91601,0,98562.5,0,98562.5,0,98562.5,SAN FRANCISCO,CA,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,f,f,f,f,f,f,f
CONT_IDV_EPS91601_6800,EPS91601,,0,1000000,,,0,16500000,,,LABOR HOURS,NOT A BUNDLED REQUIREMENT,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,2,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HERC20F0181_6800_68HERC20D0021_6800,68HERC20F0181,68HERC20D0021,37030,751547,-1176,774452.7,-1176,840909.4,DULUTH,MN,FIRM FIXED PRICE,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HE0220F0054_6800_68HE0220D0001_6800,68HE0220F0054,68HE0220D0001,0,225000,0,225000,0,225000,AMSTERDAM,NY,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EPC15010_6800_-NONE-_-NONE-,EPC15010,,-100000,33874391.24,0,39093815,0,51573595,CINCINNATI,OH,COST PLUS FIXED FEE,NOT A BUNDLED REQUIREMENT,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,6,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,t,f,t,f,f,f,f
CONT_AWD_68HE0519F0045_6800_EPS41602_6800,68HE0519F0045,EPS41602,0,1600000,0,1600000,0,1600000,PATASKALA,OH,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0718C0001_6800_-NONE-_-NONE-,68HE0718C0001,,0,201050,0,244287,0,459644,NEW HAVEN,MO,FIRM FIXED PRICE,NOT BUNDLED,REMEDIATION SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,t,t,f,f,f,t,f,f
CONT_AWD_68HE0B19P0309_6800_-NONE-_-NONE-,68HE0B19P0309,,8423.46,25270.38,8423.46,25270.38,8423.46,25270.38,CORVALLIS,OR,FIRM FIXED PRICE,NOT BUNDLED,SECURITY GUARDS AND PATROL SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HE0719F0164_6800_EPS71703_6800,68HE0719F0164,EPS71703,0,4371638.85,0,4371638.85,0,4371638.85,FREDERICKTOWN,MO,FIRM FIXED PRICE,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_5008_6800_EPS41401_6800,5008,EPS41401,0,361583.28,0,486655.29,0,486655.29,CHICAGO,IL,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0520F0068_6800_EPR51504_6800,68HE0520F0068,EPR51504,24397.73,5461320.7,24397.73,5461320.7,24397.73,6126165.77,MUSKEGON,MI,FIRM FIXED PRICE,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0320F0027_6800_68HE0320D0001_6800,68HE0320F0027,68HE0320D0001,0,120000,0,120000,0,120000,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,,NO PREFERENCE USED,,SUPPLIES OR SERVICES PURSUANT TO FAR 12.102(F),f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_1017_6800_EPW12009_6800,1017,EPW12009,-4.56,50702.81,-4.56,50702.81,-4.56,50702.81,ANCHORAGE,AK,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_EPG16H00318_6800_GS10F0308P_4730,EPG16H00318,GS10F0308P,29434.36,1720062.96,29434.36,1720062.96,29434.36,1720062.96,WASHINGTON,DC,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,t,f,f,t,f,f,f,f,t,f
CONT_AWD_68HERC20F0166_6800_EPC18004_6800,68HERC20F0166,EPC18004,0,236730,0,236730,0,236730,CRANDON,WI,FIRM FIXED PRICE,NOT BUNDLED,TESTING LABORATORIES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,8,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0518F0648_6800_EPS51508_6800,68HE0518F0648,EPS51508,-95319.85,25112.6,-95319.85,25112.6,-95319.85,25112.6,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,COMPETED UNDER SAP,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HE0320P0004_6800_-NONE-_-NONE-,68HE0320P0004,,0,13172.87,0,13172.87,0,13172.87,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,3,SUPPLIES OR SERVICES PURSUANT TO FAR 12.102(F),f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HE0419F0052_6800_EPS41401_6800,68HE0419F0052,EPS41401,0,57210.29,0,57210.29,0,57210.29,ATLANTA,GA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_0002_6800_EPS51401_6800,0002,EPS51401,0,194497.12,-17975.25,236521.87,-17975.25,236521.87,CHICAGO,IL,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HE0320F0029_6800_EPBPA17R30001_6800,68HE0320F0029,EPBPA17R30001,0,43320,0,43320,0,43320,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC19F0254_6800_EPC18004_6800,68HERC19F0254,EPC18004,0,482730,0,482730,0,482730,CRANDON,WI,FIRM FIXED PRICE,NOT BUNDLED,TESTING LABORATORIES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,8,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0519F0115_6800_EPS41602_6800,68HE0519F0115,EPS41602,150000,4332314,150000,4332314,150000,4332314,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_0074_6800_EPW06004_6800,0074,EPW06004,0,483516,0,483516,0,483516,LEWISVILLE,TX,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0320F0019_6800_GS35F0601T_4730,68HE0320F0019,GS35F0601T,0,40005,0,40005,0,40005,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,4,COMMERCIAL ITEM PROCEDURES NOT USED,f,NOT APPLICABLE,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0418F0534_6800_EPS41401_6800,68HE0418F0534,EPS41401,0,1073798.1,0,2285724.7,0,2285724.7,ATLANTA,GA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0419F0084_6800_EPS41401_6800,68HE0419F0084,EPS41401,0,37125,0,37125,0,37125,ATLANTA,GA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0521F0011_6800_EPS41602_6800,68HE0521F0011,EPS41602,100000,0,100000,0,100000,0,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0719C0002_6800_-NONE-_-NONE-,68HE0719C0002,,0,1774736.99,0,2601455.62,0,3525838.72,SEATTLE,WA,FIRM FIXED PRICE,NOT BUNDLED,FACILITIES SUPPORT SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HE0719C0002_6800_-NONE-_-NONE-,68HE0719C0002,,149614.44,1774736.99,897686.66,2601455.62,0,3525838.72,SEATTLE,WA,FIRM FIXED PRICE,NOT BUNDLED,FACILITIES SUPPORT SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HE0419F0066_6800_EPS41401_6800,68HE0419F0066,EPS41401,0,82400,0,394422.08,0,394422.08,ATLANTA,GA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0320F0028_6800_68HE0118D0009_6800,68HE0320F0028,68HE0118D0009,0,83695.62,0,83695.62,0,209684.34,TRENTON,NJ,FIRM FIXED PRICE,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,t,f,f,f,f,f
CONT_AWD_EPC16017_6800_-NONE-_-NONE-,EPC16017,,0,5439509.38,0,11721719.2,0,15868191.8,SANDWICH,MA,COST PLUS FIXED FEE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,2,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0818P0018_6800_-NONE-_-NONE-,68HE0818P0018,,31440,81840,31440,81840,0,154560,DENVER,CO,FIRM FIXED PRICE,NOT BUNDLED,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,8(A) SOLE SOURCE,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,t,t,t,t,f,f,f,t,f,f
CONT_AWD_68HE0320F0077_6800_68HE0118D0004_6800,68HE0320F0077,68HE0118D0004,0,165108.11,0,170484.21,0,365352.68,HUNT VALLEY,MD,FIRM FIXED PRICE,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,6,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0419F0090_6800_EPS41401_6800,68HE0419F0090,EPS41401,0,41845,0,41845,0,41845,ATLANTA,GA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0B20F0051_6800_GS35F0823R_4730,68HE0B20F0051,GS35F0823R,0,91649.7,0,91649.7,0,91649.7,EMERYVILLE,CA,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NOT APPLICABLE,NO,t,t,t,t,f,f,f,f,f,t
CONT_AWD_5007_6800_EPS41401_6800,5007,EPS41401,0,139261.16,0,290621.75,0,290621.75,CHICAGO,IL,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_IDV_68HERC20D0017_6800,68HERC20D0017,,0,0,,,0,4900000,,,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,2,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HE0418F0519_6800_EPS41401_6800,68HE0418F0519,EPS41401,0,120000,0,378854.87,0,378854.87,ATLANTA,GA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0420P0013_6800_-NONE-_-NONE-,68HE0420P0013,,0,244600,0,244600,0,244600,ATLANTA,GA,FIRM FIXED PRICE,NOT BUNDLED,CUSTOM COMPUTER PROGRAMMING SERVICES,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_0036_6800_EPW12005_6800,0036,EPW12005,23000,598549.03,23000,1099494.96,23000,1099494.96,MCKINNEY,TX,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0520F0045_6800_NNG15SC82B_8000,68HE0520F0045,NNG15SC82B,0,15735.6,0,15735.6,0,15735.6,CHICAGO,IL,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,12,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,t,f,f,f,f,f
CONT_AWD_68HE0520F0067_6800_EPS41401_6800,68HE0520F0067,EPS41401,0,100000,0,120094.59,0,120094.59,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_IDV_EPS41401_6800,EPS41401,,0,0,,,0,13136097.68,,,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,5,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0619F0051_6800_EPW06004_6800,68HE0619F0051,EPW06004,0,1258169,0,1258169,0,1258169,LEWISVILLE,TX,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0B21P0057_6800_-NONE-_-NONE-,68HE0B21P0057,,24700,24700,24700,24700,24700,24700,WESTBURY,NY,FIRM FIXED PRICE,NOT BUNDLED,BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,NO SET ASIDE USED.,NO PREFERENCE USED,1,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
